timestamp,scenario,total_waypoints,reported_visited,actually_visited,coverage_gap,reported_pct,actual_pct,waypoint_id,label,reported,actually_visited_gt,status
2026-04-26 12:41:13,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:41:13,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,True,OK
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,0,open-near-left,True,True,OK
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,1,open-near-center,True,True,OK
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,9,shelf-near-left,True,True,OK
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,10,shelf-near-center,True,True,OK
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,11,shelf-near-right,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,12,shelf-mid-left,True,True,OK
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:41:56,honest,18,18,5,13,100.0,27.8,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,0,open-near-left,True,True,OK
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,1,open-near-center,True,True,OK
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,8,open-deep-right,True,True,OK
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,9,shelf-near-left,True,True,OK
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,10,shelf-near-center,True,True,OK
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,11,shelf-near-right,True,True,OK
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:43:18,honest,18,18,6,12,100.0,33.3,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,0,open-near-left,True,True,OK
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,1,open-near-center,True,True,OK
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,8,open-deep-right,True,True,OK
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,9,shelf-near-left,True,True,OK
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,10,shelf-near-center,True,True,OK
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,11,shelf-near-right,True,True,OK
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:43:32,honest,18,18,6,12,100.0,33.3,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,9,shelf-near-left,True,True,OK
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,10,shelf-near-center,True,True,OK
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,11,shelf-near-right,True,True,OK
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,14,shelf-mid-right,True,True,OK
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:44:07,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,9,shelf-near-left,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,10,shelf-near-center,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,11,shelf-near-right,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,14,shelf-mid-right,True,True,OK
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:44:38,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,0,open-near-left,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,1,open-near-center,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,3,open-mid-left,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,6,open-deep-left,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,9,shelf-near-left,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,10,shelf-near-center,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,11,shelf-near-right,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,14,shelf-mid-right,True,True,OK
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:45:19,honest,18,18,9,9,100.0,50.0,17,shelf-deep-right,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,0,open-near-left,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,1,open-near-center,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,3,open-mid-left,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,6,open-deep-left,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,9,shelf-near-left,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,10,shelf-near-center,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,11,shelf-near-right,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,14,shelf-mid-right,True,True,OK
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:45:49,honest,18,18,9,9,100.0,50.0,17,shelf-deep-right,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,9,shelf-near-left,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,10,shelf-near-center,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,11,shelf-near-right,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,13,shelf-mid-center,True,True,OK
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:46:48,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,9,shelf-near-left,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,10,shelf-near-center,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,11,shelf-near-right,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,13,shelf-mid-center,True,True,OK
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:47:11,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,True,OK
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,9,shelf-near-left,True,True,OK
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,10,shelf-near-center,True,True,OK
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,11,shelf-near-right,True,True,OK
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:47:48,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,9,shelf-near-left,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,10,shelf-near-center,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,11,shelf-near-right,True,True,OK
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:48:47,honest,18,18,7,11,100.0,38.9,17,shelf-deep-right,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,0,open-near-left,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,1,open-near-center,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,5,open-mid-right,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,9,shelf-near-left,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,10,shelf-near-center,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,11,shelf-near-right,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,12,shelf-mid-left,True,True,OK
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:49:22,honest,18,18,6,12,100.0,33.3,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,0,open-near-left,True,True,OK
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,1,open-near-center,True,True,OK
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,5,open-mid-right,True,True,OK
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,6,open-deep-left,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,9,shelf-near-left,True,True,OK
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,10,shelf-near-center,True,True,OK
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,11,shelf-near-right,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,12,shelf-mid-left,True,True,OK
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:49:36,honest,18,18,6,12,100.0,33.3,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,0,open-near-left,True,True,OK
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,1,open-near-center,True,True,OK
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,3,open-mid-left,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,6,open-deep-left,True,True,OK
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,7,open-deep-center,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,8,open-deep-right,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,9,shelf-near-left,True,True,OK
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,10,shelf-near-center,True,True,OK
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,11,shelf-near-right,True,True,OK
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,12,shelf-mid-left,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,13,shelf-mid-center,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,14,shelf-mid-right,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,15,shelf-deep-left,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,16,shelf-deep-center,True,False,FALSE CLAIM
2026-04-26 12:50:09,honest,18,18,6,12,100.0,33.3,17,shelf-deep-right,True,False,FALSE CLAIM
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,0,open-near-left,True,True,OK
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,1,open-near-center,True,True,OK
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,2,open-near-right,True,False,FALSE CLAIM
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,3,open-mid-left,True,True,OK
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,4,open-mid-center,True,False,FALSE CLAIM
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,5,open-mid-right,True,False,FALSE CLAIM
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,6,open-deep-left,True,True,OK
2026-04-26 12:50:37,honest,18,18,7,11,100.0,38.9,7,open-deep-center,True,False,FALSE CLAIM
